comment,qos,transid,city,ssid,encryption,wep,bcninterval,dhcp,type,channel,trilong,paynet,userfound,housenumber,lasttime,firsttime,name,lastupdt,country,region,netid,freenet,trilat,road
comment,qos,transid,city,ssid,encryption,wep,bcninterval,dhcp,type,channel,trilong,paynet,userfound,housenumber,lasttime,firsttime,name,lastupdt,country,region,netid,freenet,trilat,road
,0,20110219-00000,Milano,idodo,wpa2,2,0,?,infra,11,9.16319847,?,False,10,2011-02-19T12:00:00.000Z,2011-02-19T18:00:00.000Z,,2011-02-19T10:00:00.000Z,IT,LOM,00:11:50:82:89:52,?,45.48043823,Via Francesco Filelfo
,2,20120605-00000,Milano,WBR-6600,wpa2,2,0,?,infra,1,9.14185429,?,False,,2015-03-16T01:00:00.000Z,2012-06-05T11:00:00.000Z,,2015-03-15T23:00:00.000Z,IT,LOM,00:11:6B:53:AB:C2,?,45.46071243,Viale Caterina da Forlì
,0,20121209-00000,,CASA Wi-Fi,wpa2,2,0,?,infra,6,9.0941906,?,False,55,2012-12-09T09:00:00.000Z,2012-12-09T15:00:00.000Z,,2012-12-09T07:00:00.000Z,IT,LOM,00:11:50:82:EB:A2,?,45.44327927,Via Roma
,0,20100430-00000,Milano,Belkin54g,none,N,0,?,,11,9.22021389,?,False,,2010-04-30T12:00:00.000Z,2001-01-01T00:00:00.000Z,,2010-04-30T10:00:00.000Z,IT,LOM,00:11:50:82:F7:7B,?,45.49483871,Via Rovereto
,1,20120323-00000,,Belkin54g,none,N,0,?,infra,11,9.27294731,?,False,,2012-04-09T12:00:00.000Z,2012-03-21T19:00:00.000Z,,2012-04-09T10:00:00.000Z,IT,LOM,00:11:50:83:05:07,?,45.52700043,Piazza Italia
,0,20121121-00000,Milano,Belkin54g,none,N,0,?,infra,11,9.19877338,?,False,11,2012-11-21T08:00:00.000Z,2012-11-21T15:00:00.000Z,,2012-11-21T06:00:00.000Z,IT,LOM,00:11:50:83:05:37,?,45.45214844,Via Madre Cabrini
,0,20121212-00000,Milano,Fabi,wpa2,2,0,?,infra,8,9.24481773,?,False,,2012-12-12T11:00:00.000Z,2012-12-12T17:00:00.000Z,,2012-12-12T09:00:00.000Z,IT,LOM,00:11:6B:54:60:14,?,45.47377777,Via Leonardo Bistolfi
,4,20110608-00000,Milano,Belkin54g,wpa2,2,0,?,infra,6,9.14765644,?,False,,2015-08-20T14:00:00.000Z,2011-06-08T14:00:00.000Z,,2015-08-20T14:00:00.000Z,IT,LOM,00:11:50:91:CE:7C,?,45.45365524,Via Lorenteggio
,1,20140812-00000,,nobody,wep,Y,0,?,infra,6,9.23070526,?,False,216,2014-08-12T13:00:00.000Z,2014-08-12T08:00:00.000Z,,2014-08-12T11:00:00.000Z,IT,LOM,00:11:50:91:FD:C9,?,45.54574966,Via Fratelli Picardi
,0,20120416-00000,,WBR-3601,wpa2,2,0,?,infra,6,9.10625744,?,False,,2012-04-16T11:00:00.000Z,2012-04-16T07:00:00.000Z,,2012-04-16T09:00:00.000Z,IT,LOM,00:11:6B:C1:15:E1,?,45.54159164,Via Repubblica
,7,20121111-00000,Milano,Belkin54g,wep,Y,0,?,infra,1,9.1260252,?,False,,2016-02-15T11:00:00.000Z,2012-11-11T15:00:00.000Z,,2016-02-15T11:00:00.000Z,IT,LOM,00:11:50:91:58:E0,?,45.44651794,Via Lorenteggio
,0,20121022-00000,Milano,Belkin54g,wpa2,2,0,?,infra,11,9.20841694,?,False,4,2012-10-22T01:00:00.000Z,2012-10-20T18:00:00.000Z,,2012-10-21T23:00:00.000Z,IT,LOM,00:11:50:83:9D:00,?,45.49804306,Via Emilio De Marchi
,0,20150410-00000,Milano,Carla,wpa2,2,0,?,infra,11,9.22656822,?,False,294,2015-04-13T16:00:00.000Z,2015-03-19T08:00:00.000Z,,2016-08-11T09:00:00.000Z,IT,LOM,00:11:50:83:9F:2B,?,45.51917648,Via privata Eraclito
,0,20080130-00000,Milano,Belkin54g,wep,Y,0,?,,11,9.11829662,?,False,,2008-02-02T03:00:00.000Z,2001-01-01T00:00:00.000Z,,2008-02-02T01:00:00.000Z,IT,LOM,00:11:50:83:A5:F4,?,45.44118881,Via Francesco Gonin
,0,20070106-00000,Milano,Wireless,none,N,0,?,,6,9.16555309,?,False,,2007-01-06T16:00:00.000Z,2001-01-01T00:00:00.000Z,,2007-01-06T14:00:00.000Z,IT,LOM,00:11:50:83:C3:60,?,45.4440918,Viale Cassala
,7,20110505-00000,Milano,manila,wpa2,2,0,?,infra,7,9.23668957,?,False,,2015-10-15T10:00:00.000Z,2011-05-05T17:00:00.000Z,,2015-10-15T10:00:00.000Z,IT,LOM,00:11:50:83:C7:65,?,45.48718262,Via Ronchi
,0,20110429-00000,,Casa Ferrarini,wpa2,2,0,?,infra,6,9.26757908,?,False,7,2011-04-29T02:00:00.000Z,2011-04-29T09:00:00.000Z,,2011-04-29T00:00:00.000Z,IT,LOM,00:11:50:83:C8:52,?,45.42743301,Via Angelo Moro
,0,20100430-00000,Milano,MMwlan,wep,Y,0,?,,6,9.22813034,?,False,,2010-04-30T12:00:00.000Z,2001-01-01T00:00:00.000Z,,2010-04-30T10:00:00.000Z,IT,LOM,00:11:50:83:CB:6A,?,45.48795319,Via Mario Bianco
,0,20161226-00000,,REWIFI,wpa2,2,0,?,infra,11,9.11690712,?,False,14,2016-12-26T23:00:00.000Z,2016-12-27T07:00:00.000Z,,2016-12-26T23:00:00.000Z,IT,LOM,00:11:50:83:CB:9D,?,45.43143082,Via Bramante
,0,20160105-00000,,Belkin54g,wpa2,2,0,?,infra,11,9.06533337,?,False,,2016-01-05T07:00:00.000Z,2016-01-05T07:00:00.000Z,,2016-01-05T07:00:00.000Z,IT,LOM,00:11:50:84:1A:BD,?,45.42425919,Via Crispi
,0,20111203-00000,Milano,Belkin54g,none,N,0,?,infra,1,9.21481228,?,False,,2011-12-03T20:00:00.000Z,2011-12-03T16:00:00.000Z,,2011-12-03T18:00:00.000Z,IT,LOM,00:11:50:84:3D:58,?,45.45030975,Via Tertulliano
,0,20061116-00000,Milano,liz,wep,Y,0,?,,11,9.17766857,?,False,,2006-11-16T14:00:00.000Z,2001-01-01T00:00:00.000Z,,2006-11-16T12:00:00.000Z,IT,LOM,00:11:50:8C:6B:04,?,45.42802048,Via dei Missaglia
,2,20120605-00000,Milano,VerriHome,wep,Y,0,?,infra,11,9.21108913,?,False,22,2012-07-07T09:00:00.000Z,2012-06-05T15:00:00.000Z,,2012-07-07T07:00:00.000Z,IT,LOM,00:11:50:E8:C6:A4,?,45.4716568,Via Nino Bixio
,2,20160215-00000,,belkin54g,wep,Y,0,?,infra,11,9.09981155,?,False,,2017-04-08T11:00:00.000Z,2016-02-15T20:00:00.000Z,,2017-04-08T11:00:00.000Z,IT,LOM,00:11:50:E8:C7:43,?,45.43657303,Viale Italia
,0,20120215-00000,Milano,BelkinG54,wpa,W,0,?,infra,6,9.14940166,?,False,,2012-02-15T07:00:00.000Z,2012-02-15T14:00:00.000Z,,2012-02-15T05:00:00.000Z,IT,LOM,00:11:50:EB:93:64,?,45.4993782,Via Console Marcello
,0,20121209-00000,Milano,belkin54g,none,N,0,?,infra,11,9.12469959,?,False,,2012-12-09T08:00:00.000Z,2012-12-09T14:00:00.000Z,,2012-12-09T06:00:00.000Z,IT,LOM,00:11:50:EA:FC:AF,?,45.45264435,Via Angelo Inganni
,1,20120322-00000,,sirio,wpa,W,0,?,infra,11,9.14342308,?,False,,2012-03-24T16:00:00.000Z,2012-03-23T00:00:00.000Z,,2012-03-24T14:00:00.000Z,IT,LOM,00:11:50:EB:14:2A,?,45.37586975,Via Felice Cavallotti
,0,20100201-00000,Milano,Negozio,unknown,?,0,?,,1,9.20381927,?,False,22,2010-02-01T13:00:00.000Z,2001-01-01T00:00:00.000Z,,2010-09-15T08:00:00.000Z,IT,LOM,00:11:50:EB:30:26,?,45.45466995,Viale Emilio Caldara
,0,20110430-00000,Milano,Belkin54g,unknown,?,0,?,,3,9.16755486,?,False,,2011-04-30T00:00:00.000Z,2011-04-30T05:00:00.000Z,,2011-04-29T22:00:00.000Z,IT,LOM,00:11:50:EB:4C:60,?,45.5267334,Viale Rubicone
,2,20100810-00000,Milano,belkin54g,wpa2,2,0,?,infra,6,9.18266106,?,False,11,2017-08-26T09:00:00.000Z,2010-08-10T13:00:00.000Z,,2017-08-26T09:00:00.000Z,IT,LOM,00:11:50:EB:59:AC,?,45.46690369,Via Manfredo Camperio
,0,20120212-00000,Milano,george wifi,wpa,W,0,?,infra,11,9.19225788,?,False,,2012-02-12T11:00:00.000Z,2011-12-31T00:00:00.000Z,,2012-02-12T09:00:00.000Z,IT,LOM,00:11:50:EB:6B:25,?,45.48935699,Via Pola
,3,20111207-00000,Milano,annacamilla,none,N,0,?,infra,0,9.15192318,?,False,4,2013-03-16T01:00:00.000Z,2011-12-07T08:00:00.000Z,,2013-03-15T23:00:00.000Z,IT,LOM,00:11:50:80:39:92,?,45.47304153,Piazza Giovanni Amendola
,0,20111222-00000,,Belkin54g,none,N,0,?,infra,11,9.14108944,?,False,,2011-12-22T13:00:00.000Z,2011-12-05T13:00:00.000Z,,2011-12-22T11:00:00.000Z,IT,LOM,00:11:50:80:3A:E8,?,45.53126907,Piazza della Chiesa
,0,20120416-00000,,Belkin54g,wep,Y,0,?,infra,11,9.10837173,?,False,,2012-04-16T11:00:00.000Z,2012-04-16T07:00:00.000Z,,2012-04-16T09:00:00.000Z,IT,LOM,00:11:50:80:3B:2A,?,45.54785538,Via Giuseppe Verdi
,2,20100430-00000,Milano,Belkin54g,none,N,0,?,infra,11,9.14304924,?,False,79,2012-08-06T00:00:00.000Z,2001-01-01T00:00:00.000Z,,2012-08-05T22:00:00.000Z,IT,LOM,00:11:50:80:3C:C6,?,45.44882965,Via Giambellino
,7,20110214-00000,Milano,Belkin54g,wpa2,2,0,?,infra,6,9.15428829,?,False,11,2016-08-30T12:00:00.000Z,2011-02-14T15:00:00.000Z,,2016-08-30T12:00:00.000Z,IT,LOM,00:11:50:7E:BB:54,?,45.4711113,Via Monte Rosa
,2,20140124-00000,Milano,Pagani,wpa2,2,0,?,infra,6,9.15316963,?,False,,2016-03-23T15:00:00.000Z,2014-01-24T07:00:00.000Z,,2016-03-23T15:00:00.000Z,IT,LOM,00:11:50:7E:C2:D6,?,45.46355438,Via Giasone del Maino
,0,20151026-00000,Milano,Bent,wpa2,2,0,?,infra,9,9.21970081,?,False,8,2015-10-26T08:00:00.000Z,2015-10-26T16:00:00.000Z,,2015-10-26T08:00:00.000Z,IT,LOM,00:11:50:7E:C3:E2,?,45.47581863,Via Bronzino
,2,20121106-00000,,Belkin54g,wpa2,2,0,?,infra,6,9.12794113,?,False,14,2013-10-20T00:00:00.000Z,2012-11-06T20:00:00.000Z,,2013-10-19T22:00:00.000Z,IT,LOM,00:11:50:7F:1C:BA,?,45.41544724,Via Guido Rossa
,0,20100810-00000,Milano,Merlino,wpa2,2,0,?,infra,6,9.17955494,?,False,,2010-08-10T06:00:00.000Z,2010-08-10T13:00:00.000Z,,2010-09-14T11:00:00.000Z,IT,LOM,00:11:50:7F:1D:06,?,45.44721985,Corso San Gottardo
,0,20120428-00000,,Belkin54g,none,N,0,?,infra,6,9.27661896,?,False,,2012-04-28T15:00:00.000Z,2012-04-27T03:00:00.000Z,,2012-04-28T13:00:00.000Z,IT,LOM,00:11:50:7F:21:B0,?,45.53428268,Tangenziale Est
,6,20131019-00000,Milano,Belkin54g,wpa2,2,0,?,infra,6,9.1639204,?,False,12,2014-09-26T16:00:00.000Z,2013-10-19T22:00:00.000Z,,2014-09-26T14:00:00.000Z,IT,LOM,00:11:50:7F:60:B0,?,45.47925949,Via Francesco Ferrucci
,5,20140108-00000,Milano,LevelOne,wep,Y,0,?,infra,11,9.16924858,?,False,,2015-10-14T15:00:00.000Z,2014-01-08T07:00:00.000Z,,2015-10-14T15:00:00.000Z,IT,LOM,00:11:6B:56:F1:85,?,45.4622879,Via degli Olivetani
,2,20150428-00000,,F.lli Arrigo,wpa2,2,0,?,infra,11,9.03978348,?,False,,2016-04-02T01:00:00.000Z,2015-04-28T09:00:00.000Z,,2016-04-02T01:00:00.000Z,IT,LOM,00:11:6B:56:F2:E6,?,45.53219604,Piazza Corpo Alpini
,6,20150723-00000,,VINUM,wpa2,2,0,?,infra,7,9.26238441,?,False,,2015-10-21T23:00:00.000Z,2015-07-23T14:00:00.000Z,,2015-10-21T23:00:00.000Z,IT,LOM,00:11:6B:57:0E:C4,?,45.53440857,Tangenziale Nord di Milano
,7,20150307-00000,Milano,Floor_2_H_BUENOS_AIRES,wep,Y,0,?,infra,1,9.20874023,?,False,,2017-05-22T12:00:00.000Z,2015-03-07T10:00:00.000Z,,2017-05-22T12:00:00.000Z,IT,LOM,00:11:6B:57:30:7C,?,45.4779892,Corso Buenos Aires
,6,20150114-00000,Milano,ORION,wep,Y,0,?,infra,1,9.17093277,?,False,,2016-07-27T04:00:00.000Z,2015-01-14T13:00:00.000Z,,2016-07-27T04:00:00.000Z,IT,LOM,00:11:6B:57:3E:A0,?,45.42847061,Via della Chiesa Rossa
,2,20150820-00000,Milano,SFU_2014,wpa2,2,0,?,infra,10,9.16946697,?,False,40,2015-12-31T01:00:00.000Z,2015-08-20T20:00:00.000Z,,2015-12-31T01:00:00.000Z,IT,LOM,00:11:6B:57:44:A4,?,45.44864655,Via Filippo Argelati
,0,20160406-00000,Milano,Casa Madre,wep,Y,0,?,infra,5,9.19244099,?,False,4,2016-04-06T14:00:00.000Z,2016-04-06T22:00:00.000Z,,2016-04-06T14:00:00.000Z,IT,LOM,00:11:6B:57:47:20,?,45.45537567,
,0,20160809-00000,Milano,WIFI STUDIO,wpa2,2,0,?,infra,11,9.17443466,?,False,16,2016-08-09T23:00:00.000Z,2016-07-12T12:00:00.000Z,,2016-08-09T23:00:00.000Z,IT,LOM,00:11:6B:57:47:32,?,45.46225739,
,0,20150307-00000,Milano,OKITE-GUEST,wpa2,2,0,?,infra,4,9.19662952,?,False,,2015-03-07T18:00:00.000Z,2015-03-07T12:00:00.000Z,,2015-03-07T16:00:00.000Z,IT,LOM,00:12:0E:C3:22:A1,?,45.46582794,
,7,20120212-00000,Milano,milano,wpa,W,0,?,infra,1,9.16795635,?,False,21,2015-05-30T22:00:00.000Z,2011-12-31T00:00:00.000Z,,2015-06-15T06:00:00.000Z,IT,LOM,00:12:0E:BB:CB:DA,?,45.47856522,Corso Sempione
,0,20120805-00000,Milano,LF999,wpa,W,0,?,infra,1,9.24799252,?,False,,2012-08-05T15:00:00.000Z,2012-08-02T12:00:00.000Z,,2012-08-05T13:00:00.000Z,IT,LOM,00:12:0E:BB:CD:1E,?,45.47159958,Via Camillo e Otto Cima
,5,20110524-00000,Milano,dray,wep,Y,0,?,infra,6,9.19485569,?,False,,2014-01-31T15:00:00.000Z,2011-05-24T23:00:00.000Z,,2014-01-31T13:00:00.000Z,IT,LOM,00:11:09:0C:12:11,?,45.47915268,Viale Monte Santo
,0,20100528-00000,Milano,unimib-guest,none,N,0,?,infra,11,9.21257591,?,False,55,2010-05-29T08:00:00.000Z,2001-01-01T01:00:00.000Z,,2010-09-13T20:00:00.000Z,IT,LOM,00:11:88:5B:FB:68,?,45.51224518,Via Roberto Cozzi
,0,20100528-00000,Milano,eduroam,wpa,W,0,?,infra,6,9.21339703,?,False,80,2010-05-29T08:00:00.000Z,2001-01-01T01:00:00.000Z,,2010-09-13T20:00:00.000Z,IT,LOM,00:11:88:5B:FB:A0,?,45.51248169,Via Roberto Cozzi
,0,20100528-00000,Milano,eduroam,wpa,W,0,?,infra,11,9.21276665,?,False,,2010-05-29T08:00:00.000Z,2001-01-01T01:00:00.000Z,,2010-09-13T20:00:00.000Z,IT,LOM,00:11:88:5B:FC:70,?,45.51229858,Via Roberto Cozzi
,0,20100528-00000,Milano,eduroam,wpa,W,0,?,infra,6,9.21316528,?,False,,2010-05-29T08:00:00.000Z,2001-01-01T01:00:00.000Z,,2010-09-13T20:00:00.000Z,IT,LOM,00:11:88:5B:FE:10,?,45.51243591,Via Roberto Cozzi
,4,20130304-00000,Milano,wlan-ap,none,N,0,?,infra,6,9.24473476,?,False,,2013-03-04T07:00:00.000Z,2012-01-18T11:00:00.000Z,,2013-03-04T05:00:00.000Z,IT,LOM,00:11:09:29:75:57,?,45.50737,Via Padova
,0,20110520-00000,Milano,unimi-hotspot,none,N,0,?,infra,1,9.19269848,Y,False,,2011-05-20T02:00:00.000Z,2011-05-20T08:00:00.000Z,,2011-05-20T00:00:00.000Z,IT,LOM,00:11:88:82:82:90,?,45.45904541,
,7,20090803-00000,Milano,802.11SSID,none,N,0,?,infra,6,9.1732893,?,False,,2012-06-06T14:00:00.000Z,2001-01-01T00:00:00.000Z,,2012-06-06T12:00:00.000Z,IT,LOM,00:12:0E:2C:A7:64,?,45.45609283,Piazzale Antonio Cantore
,0,20110524-00000,Milano,unimi-hotspot,none,N,0,?,infra,1,9.19357204,Y,False,,2011-05-24T17:00:00.000Z,2011-05-24T23:00:00.000Z,,2011-05-24T15:00:00.000Z,IT,LOM,00:11:88:82:DD:10,?,45.46021652,Largo Francesco Richini
,0,20110520-00000,Milano,eduroam,wpa2,2,0,?,infra,6,9.1931572,?,False,,2011-05-20T02:00:00.000Z,2011-05-20T08:00:00.000Z,,2011-05-20T00:00:00.000Z,IT,LOM,00:11:88:82:E0:C2,?,45.45964813,Largo Francesco Richini
,2,20120126-00000,Milano,AP54G,wpa,W,0,?,infra,7,9.21028137,?,False,,2012-10-13T17:00:00.000Z,2012-01-26T14:00:00.000Z,,2012-10-13T15:00:00.000Z,IT,LOM,00:11:09:08:03:63,?,45.49981689,Via San Rafael delle Ande
,2,20111207-00000,Milano,Ilva S,wpa,W,0,?,infra,6,9.16231728,?,False,,2012-03-24T17:00:00.000Z,2011-12-07T19:00:00.000Z,,2012-03-24T15:00:00.000Z,IT,LOM,00:12:0E:1F:30:2F,?,45.46212769,Via Andrea Verga
,0,20080202-00000,,Daimler,wep,Y,0,?,,6,9.12409115,?,False,,2008-02-02T03:00:00.000Z,2001-01-01T00:00:00.000Z,,2008-02-02T01:00:00.000Z,IT,LOM,00:12:0E:1F:31:2B,?,45.41558075,Via Veneto
,0,20120928-00000,Milano,Senini Wireless,wep,Y,0,?,infra,6,9.23396015,?,False,25,2012-09-28T22:00:00.000Z,2012-09-28T14:00:00.000Z,,2012-09-28T20:00:00.000Z,IT,LOM,00:12:0E:21:39:25,?,45.4392395,Via Vincenzo Toffetti
,3,20120315-00000,Milano,IULM_GUEST,none,N,0,?,infra,0,9.16366673,?,False,,2013-02-02T15:00:00.000Z,2012-03-15T23:00:00.000Z,,2013-02-02T13:00:00.000Z,IT,LOM,00:11:88:A3:82:F4,?,45.44311142,Via Ernesto Calindri
,2,20120708-00000,Milano,IULM_GUEST,none,N,0,?,infra,1,9.1636076,?,False,1,2012-09-09T23:00:00.000Z,2012-07-08T14:00:00.000Z,,2012-09-09T21:00:00.000Z,IT,LOM,00:11:88:A3:83:04,?,45.44229126,Via Carlo Bo
,3,20120612-00000,Milano,IULM_GUEST,none,N,0,?,infra,0,9.16428089,?,False,1,2013-01-23T16:00:00.000Z,2012-06-12T22:00:00.000Z,,2013-01-23T14:00:00.000Z,IT,LOM,00:11:88:A3:83:24,?,45.44273758,Via Carlo Bo
,1,20120311-00000,Milano,IULM,wpa2,2,0,?,infra,1,9.16482258,?,False,1,2012-04-30T09:00:00.000Z,2012-02-26T21:00:00.000Z,,2012-04-30T07:00:00.000Z,IT,LOM,00:11:88:A3:83:30,?,45.44281769,Via Carlo Bo
,3,20120430-00000,Milano,IULM_WEB,none,N,0,?,infra,8,9.16368103,?,False,,2012-08-26T07:00:00.000Z,2012-04-28T14:00:00.000Z,,2012-08-26T05:00:00.000Z,IT,LOM,00:11:88:A3:83:42,?,45.44280624,Via Ernesto Calindri
,5,20120525-00000,Milano,IULM_GUEST,none,N,0,?,infra,1,9.16279316,?,False,,2013-01-19T17:00:00.000Z,2012-05-25T05:00:00.000Z,,2013-01-19T15:00:00.000Z,IT,LOM,00:11:88:A3:83:54,?,45.44275284,Via Ernesto Calindri
,5,20120311-00000,Milano,IULM,wpa2,2,0,?,infra,1,9.16323471,?,False,,2012-08-26T07:00:00.000Z,2012-02-25T14:00:00.000Z,,2012-08-26T05:00:00.000Z,IT,LOM,00:11:88:A3:83:60,?,45.44244385,Via Ernesto Calindri
,5,20120311-00000,Milano,IULM_WEB,none,N,0,?,infra,1,9.16322994,?,False,,2012-08-26T07:00:00.000Z,2012-02-25T14:00:00.000Z,,2012-08-26T05:00:00.000Z,IT,LOM,00:11:88:A3:83:62,?,45.4424057,Via Ernesto Calindri
,5,20120525-00000,Milano,IULM_WEB,none,N,0,?,infra,1,9.16345406,?,False,,2012-09-09T23:00:00.000Z,2012-05-25T05:00:00.000Z,,2012-09-09T21:00:00.000Z,IT,LOM,00:11:88:A3:83:82,?,45.44099426,Via Carlo Bo
,1,20121126-00000,Milano,IULM,wpa2,2,0,?,infra,8,9.16226006,?,False,,2014-04-29T15:00:00.000Z,2012-11-26T09:00:00.000Z,,2014-04-29T13:00:00.000Z,IT,LOM,00:11:88:A3:83:90,?,45.44239044,Via Ernesto Calindri
,0,20121126-00000,Milano,IULM_GUEST,none,N,0,?,infra,11,9.16358948,?,False,1,2012-11-26T02:00:00.000Z,2012-11-26T09:00:00.000Z,,2012-11-26T00:00:00.000Z,IT,LOM,00:11:88:A3:83:94,?,45.44260788,Via Carlo Bo
,1,20121126-00000,Milano,IULM_WEB,none,N,0,?,infra,4,9.16326427,?,False,,2013-01-23T16:00:00.000Z,2012-11-26T09:00:00.000Z,,2013-01-23T14:00:00.000Z,IT,LOM,00:11:88:A3:83:A2,?,45.44307327,Via Ernesto Calindri
,4,20120525-00000,Milano,IULM,wpa2,2,0,?,infra,4,9.16364193,?,False,1,2012-08-26T07:00:00.000Z,2012-05-25T22:00:00.000Z,,2012-08-26T05:00:00.000Z,IT,LOM,00:11:88:A3:83:C0,?,45.44259262,Via Carlo Bo
,5,20120525-00000,Milano,IULM_WEB,none,N,0,?,infra,4,9.16363811,?,False,1,2012-09-09T23:00:00.000Z,2012-05-25T05:00:00.000Z,,2012-09-09T21:00:00.000Z,IT,LOM,00:11:88:A3:83:C2,?,45.44261169,Via Carlo Bo
,0,20121126-00000,Milano,IULM,wpa2,2,0,?,infra,6,9.1635561,?,False,1,2012-11-26T02:00:00.000Z,2012-11-26T09:00:00.000Z,,2012-11-26T00:00:00.000Z,IT,LOM,00:11:88:A3:83:D0,?,45.442379,Via Carlo Bo
,3,20120430-00000,Milano,IULM_GUEST,none,N,0,?,infra,0,9.1637907,?,False,1,2013-02-02T15:00:00.000Z,2012-04-28T14:00:00.000Z,,2013-02-02T13:00:00.000Z,IT,LOM,00:11:88:A3:83:F4,?,45.44337082,Via Carlo Bo
,3,20120430-00000,Milano,IULM,wpa2,2,0,?,infra,1,9.16361046,?,False,1,2012-07-03T16:00:00.000Z,2012-04-28T14:00:00.000Z,,2012-07-03T14:00:00.000Z,IT,LOM,00:11:88:A3:84:00,?,45.44240189,Via Carlo Bo
,3,20120430-00000,Milano,IULM_GUEST,none,N,0,?,infra,1,9.16359711,?,False,1,2012-07-03T16:00:00.000Z,2012-04-28T14:00:00.000Z,,2012-07-03T14:00:00.000Z,IT,LOM,00:11:88:A3:84:04,?,45.44232178,Via Carlo Bo
,0,20120430-00000,Milano,IULM_WEB,none,N,0,?,infra,8,9.16363239,?,False,1,2012-04-30T09:00:00.000Z,2012-04-28T14:00:00.000Z,,2012-04-30T07:00:00.000Z,IT,LOM,00:11:88:A3:84:12,?,45.44243622,Via Carlo Bo
,5,20120525-00000,Milano,IULM,wpa2,2,0,?,infra,1,9.16338634,?,False,,2012-11-26T02:00:00.000Z,2012-05-25T22:00:00.000Z,,2013-01-14T22:00:00.000Z,IT,LOM,00:11:88:A3:84:20,?,45.44306946,Via Ernesto Calindri
,5,20120525-00000,Milano,IULM_GUEST,none,N,0,?,infra,1,9.16310024,?,False,,2012-11-26T02:00:00.000Z,2012-05-25T22:00:00.000Z,,2013-01-14T22:00:00.000Z,IT,LOM,00:11:88:A3:84:24,?,45.44306183,Via Ernesto Calindri
,5,20120313-00000,Milano,IULM,wpa2,2,0,?,infra,1,9.1628561,?,False,,2015-05-23T22:00:00.000Z,2012-03-13T15:00:00.000Z,,2015-06-14T06:00:00.000Z,IT,LOM,00:11:88:A3:8B:E0,?,45.4430542,Via Ernesto Calindri
,5,20130514-00000,Milano,IULM,wpa2,2,0,?,infra,1,9.1625843,?,False,,2015-04-26T06:00:00.000Z,2013-05-14T22:00:00.000Z,,2015-06-14T06:00:00.000Z,IT,LOM,00:11:88:A3:8B:F0,?,45.44223404,Via Ernesto Calindri
,7,20120309-00000,Milano,IULM,wpa2,2,0,?,infra,11,9.16149044,?,False,,2015-05-06T23:00:00.000Z,2012-03-09T06:00:00.000Z,,2015-06-14T00:00:00.000Z,IT,LOM,00:11:88:A3:8C:00,?,45.44280243,Via Santander
,6,20120212-00000,Milano,IULM_WEB,none,N,0,?,infra,11,9.16359711,?,False,,2015-03-22T07:00:00.000Z,2011-12-30T23:00:00.000Z,,2015-03-22T05:00:00.000Z,IT,LOM,00:11:88:A3:8C:42,?,45.44320297,Via Ernesto Calindri
,6,20120311-00000,Milano,IULM_WEB,none,N,0,?,infra,1,9.1634407,?,False,1,2015-03-15T17:00:00.000Z,2012-03-11T14:00:00.000Z,,2015-03-15T15:00:00.000Z,IT,LOM,00:11:88:A3:8C:52,?,45.44247437,Via Carlo Bo
,6,20120311-00000,Milano,IULM_GUEST,none,N,0,?,infra,1,9.16404438,?,False,1,2015-03-22T07:00:00.000Z,2012-03-11T14:00:00.000Z,,2015-03-22T05:00:00.000Z,IT,LOM,00:11:88:A3:8C:54,?,45.44261932,Via Carlo Bo
,5,20130811-00000,Milano,IULM,wpa2,2,0,?,infra,8,9.16393852,?,False,1,2015-03-27T23:00:00.000Z,2013-08-11T22:00:00.000Z,,2015-03-27T21:00:00.000Z,IT,LOM,00:11:88:A3:8C:A0,?,45.44306946,Via Carlo Bo
,5,20130918-00000,Milano,IULM_GUEST,none,N,0,?,infra,1,9.16365051,?,False,1,2015-04-26T06:00:00.000Z,2013-09-19T05:00:00.000Z,,2015-06-14T06:00:00.000Z,IT,LOM,00:11:88:A3:8C:B4,?,45.44244003,Via Carlo Bo
,5,20130401-00000,Milano,IULM_WEB,none,N,0,?,infra,1,9.16381359,?,False,1,2015-03-15T17:00:00.000Z,2013-04-02T06:00:00.000Z,,2015-03-15T15:00:00.000Z,IT,LOM,00:11:88:A3:8C:F2,?,45.44289398,Via Carlo Bo
,1,20130908-00000,Milano,IULM_GUEST,none,N,0,?,infra,4,9.16354179,?,False,,2013-09-18T22:00:00.000Z,2013-09-08T16:00:00.000Z,,2013-09-18T20:00:00.000Z,IT,LOM,00:11:88:A3:8D:04,?,45.44295883,Via Ernesto Calindri
,6,20140129-00000,Milano,IULM_WEB,unknown,?,0,?,infra,1,9.16351128,?,False,1,2015-03-27T23:00:00.000Z,2014-01-30T05:00:00.000Z,,2015-03-27T21:00:00.000Z,IT,LOM,00:11:88:A3:8D:12,?,45.44241714,Via Carlo Bo
,6,20131127-00000,Milano,IULM_WEB,unknown,?,0,?,infra,8,9.16392708,?,False,1,2015-03-27T23:00:00.000Z,2013-11-28T05:00:00.000Z,,2015-03-27T21:00:00.000Z,IT,LOM,00:11:88:A3:8D:22,?,45.44309616,Via Carlo Bo
comment,qos,transid,city,ssid,encryption,wep,bcninterval,dhcp,type,channel,trilong,paynet,userfound,housenumber,lasttime,firsttime,name,lastupdt,country,region,netid,freenet,trilat,road
